Program,Year,State,Data Item,Value
SURVEY,2016,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2016,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2016,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2016,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2016,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2016,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2016,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2016,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2016,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,2016,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2016,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2016,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2016,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2016,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,2016,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2016,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2016,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2015,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2015,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,2015,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2015,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,2015,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2015,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2015,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,2015,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2015,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",27
SURVEY,2015,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",28
SURVEY,2015,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",28
SURVEY,2015,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",26
SURVEY,2015,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2015,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2015,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,2015,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,2015,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,2015,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2015,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2015,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2015,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2014,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2014,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2014,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2014,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2014,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2014,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2014,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2014,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2014,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,2014,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2014,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2014,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2014,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,2014,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2014,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,2014,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2014,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2014,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2014,VIRGINIA,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2022,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2022,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2022,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2022,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2022,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2022,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,2022,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2022,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2022,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2022,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2022,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2022,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",25
SURVEY,2022,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2022,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2022,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2022,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2022,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",25
SURVEY,2022,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2022,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,2022,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2022,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2022,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2022,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2021,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2021,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2021,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2021,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2021,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2021,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2021,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",26
SURVEY,2021,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",28
SURVEY,2021,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2021,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",27
SURVEY,2021,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",29
SURVEY,2021,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",30
SURVEY,2021,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",31
SURVEY,2021,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",33
SURVEY,2021,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",31
SURVEY,2021,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",31
SURVEY,2021,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",31
SURVEY,2021,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",30
SURVEY,2021,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",30
SURVEY,2021,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",33
SURVEY,2021,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2021,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",28
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",25
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",31
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",30
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",29
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",27
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",32
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",38
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",39
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",36
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",35
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",34
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",37
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",33
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",30
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",32
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",32
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",30
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",30
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",32
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",31
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",29
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",31
SURVEY,2020,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",32
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,2019,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,2018,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,2018,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2018,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",26
SURVEY,2018,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",30
SURVEY,2018,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",33
SURVEY,2018,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",33
SURVEY,2018,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",34
SURVEY,2018,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",34
SURVEY,2018,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",34
SURVEY,2018,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",31
SURVEY,2018,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",34
SURVEY,2018,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",32
SURVEY,2018,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",32
SURVEY,2018,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",29
SURVEY,2018,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",30
SURVEY,2018,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",32
SURVEY,2018,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",32
SURVEY,2018,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",28
SURVEY,2018,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",30
SURVEY,2018,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",29
SURVEY,2018,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",27
SURVEY,2018,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",27
SURVEY,2018,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",27
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",25
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2017,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2016,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2016,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",25
SURVEY,2016,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",26
SURVEY,2016,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",29
SURVEY,2016,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",30
SURVEY,2016,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",32
SURVEY,2016,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",33
SURVEY,2016,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",34
SURVEY,2016,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",36
SURVEY,2016,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",39
SURVEY,2016,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",42
SURVEY,2016,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",43
SURVEY,2016,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",43
SURVEY,2016,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",44
SURVEY,2016,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",44
SURVEY,2016,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",43
SURVEY,2016,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",44
SURVEY,2016,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",43
SURVEY,2016,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",42
SURVEY,2016,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",42
SURVEY,2016,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",43
SURVEY,2016,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",43
SURVEY,2016,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",44
SURVEY,2015,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,2015,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,2015,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,2015,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2015,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2015,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2015,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",26
SURVEY,2015,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",26
SURVEY,2015,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",29
SURVEY,2015,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",29
SURVEY,2015,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",27
SURVEY,2015,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",26
SURVEY,2015,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",25
SURVEY,2015,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",25
SURVEY,2015,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",26
SURVEY,2015,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",26
SURVEY,2015,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",26
SURVEY,2015,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",25
SURVEY,2015,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",26
SURVEY,2015,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",26
SURVEY,2015,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",26
SURVEY,2015,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",27
SURVEY,2015,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",27
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",25
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",26
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",25
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",25
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2014,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2013,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2013,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2013,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2013,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,2013,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2013,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,2013,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,2013,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2013,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,2013,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2013,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,2013,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2013,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2013,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,2013,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2013,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2013,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,2013,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2013,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,2013,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2012,WISCONSIN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
